entrez_id	moderated_t
6464	-0.48315253978311
9446	2.18294904709037
8878	0.49581404517898
7411	2.96666520433103
3726	-2.09966504703033
3675	1.84042949645178
4141	-0.125693008756317
6240	3.63504801156111
1736	4.25490139128274
6829	2.50946909562919
5834	-1.88120288857565
5768	3.53994612592798
6827	1.85377104280162
5955	4.6073822941619
1075	-4.16111556713137
10105	0.996263971159866
10598	1.67802792159398
6171	3.72974657575291
23369	-2.65752725046273
5547	-4.74577608541124
4629	0.99792523535095
7874	-0.369220001570632
6992	-0.686842001363258
2926	3.79155469636169
4792	-3.30246124373522
10146	3.45307140216588
7247	0.784989465787981
3912	-4.55180022770798
7045	-7.21212455063985
5201	1.25727595351493
3487	-5.34114531287885
3420	1.5812767176716
1999	0.478543734805083
14	-1.32111638758424
9868	3.81540775978001
6723	-2.17066717644853
22916	3.57980719334952
10951	-0.576248999778747
6638	1.32206614994565
7334	0.562512587987454
347	0.174326016584727
381	2.5356239668371
9296	2.40479143149276
6117	1.52519455754711
1973	1.69699179761761
7538	-2.97695093394613
5684	-2.34386030210878
1499	2.21182204799814
5412	-3.45841151219655
1845	-3.03457823743988
2273	-0.0360351117515558
10467	2.46461158778631
56681	-1.29493886701979
8106	-2.06387445383633
9320	0.729862298292235
10765	0.893512319065973
71	0.103269246233008
3916	-3.42246227764057
2992	4.49254049407193
4172	2.90417767870984
6844	0.9456688111835
8480	-1.79561817531235
25932	-3.27340902906478
22883	1.29562074424571
6652	0.377044055550131
6624	-5.59188868158135
3398	-1.35316274674783
2803	-2.5661922954628
27089	4.8104302298514
25813	-0.36602176526402
1635	2.86243776749329
2107	3.62454562067827
22938	-0.402797201720859
2720	4.1904665736335
4830	4.59589348390967
5420	-1.03857115908272
2195	0.201072877611344
56255	-2.12333981290201
10483	-3.22608335134797
10212	2.57764522207427
6421	-1.54348785136862
3654	2.22491849771405
9352	2.58326371591672
8243	-1.53330978837623
302	2.16704581447991
11188	0.590910830555299
8667	3.86938909557838
55854	1.33514381927566
9989	-1.6841667549669
3875	-2.21575418340912
1347	2.47111516955196
3636	-0.486886592924775
4942	-1.78347310248453
11331	4.13095077942815
8519	2.98151753639122
4659	0.0479759268499372
1265	5.63951736300897
11137	2.48661864645362
23463	1.07605525744275
223	-0.428784845736109
8906	-1.39515665467372
8607	4.7804779220844
800	-1.75126872135105
8733	3.2587555324159
10935	1.13181103827396
8720	-0.338309471401516
4681	1.0952342819958
27044	3.34256380643151
1615	-0.186327228602555
3638	-0.342400523349547
10670	1.77559604642855
52	0.581863321544886
8870	-2.48386171309787
1967	-0.552288453680527
80777	0.11087660025492
8087	1.87322242483368
29894	-1.72773450832285
1209	3.24651324931848
684	4.14311357514805
3460	0.807279434475203
51780	-0.165363024490531
7264	1.62247376521818
3371	-3.43163350363332
950	-2.23778803874832
3716	-3.0705641903019
9246	2.14860286948109
3880	0.582600360784473
11252	-4.77837717325998
10987	2.35900828309803
10175	5.33772214377697
3339	-2.74074071750574
3655	-3.41625081439413
400	-3.7075340648184
2181	-0.0900522516037519
10051	2.49069310245483
6218	10.3332528194261
7076	-1.30025056907553
2697	-2.35794920159616
4082	-3.52911791423045
9097	0.650617906562973
2997	1.94143044742
8165	3.30907871900009
5682	5.53526785061669
56941	0.990116123093149
51593	1.46809830110624
9231	-3.68671819964631
9512	1.1280054871343
9878	0.0928690866856528
8539	-1.80465222060136
7163	-0.162303178706787
10280	5.34535236865884
1958	-3.00571281054469
4860	-2.73666250054783
6429	-4.49451911741989
1786	0.386585019866859
5706	-0.141236301469475
896	-0.745588580530415
10424	0.561301162971999
5514	1.64259729123915
955	-0.650310096265361
5713	-0.419680677990237
5824	-0.706603046367415
8508	0.578375339816112
4605	2.53093969766689
5903	-2.44440596166347
7283	1.53527925286608
22985	-2.17623316618769
6642	0.813713055647344
740	-0.511703726715794
2037	-5.51863290971447
7805	-3.55322100951743
